x,y
0.05450651544401541, 153.66155182062857
0.0674921573359073, 179.70190816766717
0.08047779922779918, 210.85363419555642
0.09346344111969107, 236.89399054259502
0.10459399131274127, 260.0418510740992
0.17508747586872586, 385.2908011069594
0.18992820945945943, 408.43076763123463
0.20847912644787647, 432.5169624887062
0.22517495173745172, 456.9137865306434
0.2400156853281853, 482.4390589059826
0.25485641891891897, 504.38637250472584
0.2715522442084942, 527.2497856424075
0.28824806949806947, 552.3622014396637
0.30308880308880304, 577.3763368469176
0.3179295366795367, 606.9907049669373
0.33462536196911197, 629.7518907110025
0.353176278957529, 654.2469951429425
0.3680170125482626, 677.9321744331746
0.38285774613899615, 703.2529920212801
0.4014086631274132, 726.1124581553468
0.4199595801158301, 753.4699296085632
0.44036558880308885, 781.7094248028457
0.46077159749034746, 801.2255157418094
0.4793225144787645, 828.174077620557
0.49787343146718144, 849.3979054567526
0.5145692567567568, 874.408093860392
0.531265082046332, 898.3960083278607
0.5498159990347491, 922.8911127598003
0.5702220077220077, 949.4268180604663
0.5924831081081081, 975.9585763575169
0.6128891167953667, 998.4051859135018
0.6314400337837838, 1020.8557424731011
0.6518460424710426, 1047.3914477737667
0.6741071428571428, 1071.1971422410304
0.6945131515444016, 1092.6896294565895
0.7112089768339769, 1116.7797713176758
0.7260497104247106, 1143.327317629185
0.740890444015444, 1170.386000908779
0.7557311776061777, 1193.8667254117777
0.7687168194980696, 1218.884807822646
0.7817024613899615, 1245.4363011377698
0.7983982866795367, 1267.0729855520474
0.815094111969112, 1294.9455409769632
0.8317899372586872, 1320.9780033167729
0.8466306708494209, 1345.4810017559416
0.8577612210424712, 1369.9918942023394
0.8707468629343631, 1396.543387517463
0.883732504826255, 1424.4579127474806
0.8948630550193051, 1453.0579009385592
0.9059936052123554, 1482.3394050870847
0.9171241554054055, 1515.0284890228443
0.9301097972972974, 1540.5577084017978
0.9430954391891893, 1562.6793479935172
0.9542259893822393, 1586.5087244824683
0.9653565395752897, 1613.0641648012065
0.9764870897683398, 1645.7532487369663
0.9876176399613901, 1672.9902050131514
0.9987481901544402, 1700.908677246783
1.011733832046332, 1723.3710748172261
1.0265745656370657, 1745.3183884159694
1.0395602075289576, 1764.8843431672633
1.0488356660231661, 1788.7176666598286
1.0562560328185329, 1813.2364531134556
1.0692416747104247, 1841.4235847264517
1.0859375, 1863.7758608960485
1.104488416988417, 1888.7821022960734
1.1211842422779923, 1909.1920579869466
1.1304597007722008, 1935.7514453092995
1.1378800675675678, 1957.2034099544157
1.1879675434362935, 2066.0712424525677
1.2065184604247106, 2090.5663468845078
1.2232142857142858, 2113.9408969902743
1.2380550193050195, 2139.9773063336984
1.2547508445945947, 2166.9298152160613
1.2751568532818534, 2195.1011588145993
1.2955628619691122, 2220.4101353918604
1.3104035955598456, 2247.502894469327
1.327099420849421, 2279.4986214367964
1.345650337837838, 2298.711977198523
1.3586359797297298, 2323.048543651945
1.3697665299227801, 2344.833372268555
1.3808970801158302, 2367.2997168426127
1.3920276303088803, 2392.4921252464574
1.4031581805019306, 2419.7290815226424
1.4142887306949807, 2449.692101628615
1.4309845559845562, 2475.2134270003394
1.4476803812741315, 2493.9195927975957
1.4606660231660233, 2519.7895701552725
1.4792169401544404, 2538.1510309701907
1.499622948841699, 2553.646177760218
1.5144636824324325, 2581.0115432206635
1.531159507722008, 2597.3324031668562
1.5534206081081083, 2599.329586995822
1.5756817084942087, 2598.6007069950006
1.5979428088803092, 2603.664712632477
1.6183488175675675, 2614.3210961246323
1.670291385135135, 2583.9512715127867
1.686368846525097, 2567.696984360893
1.833539454633205, 2577.6065947691745
1.8483801882239383, 2605.653476187067
1.8650760135135136, 2627.2901606013447
1.8817718388030888, 2652.607031185835
1.9021778474903477, 2669.805967869479
1.9244389478764479, 2665.3287501027003
1.9411347731660236, 2649.618360048893
2.0580055501930503, 2585.9887147786235
2.0728462837837838, 2581.8680430050263
2.122191722972973, 2620.2005527088795
2.1377744932432434, 2616.4872117083046
2.213833252895753, 2583.953376581385
2.230529078185328, 2581.53254769779
2.584851592664093, 2589.6383774542205
2.7480996621621623, 2502.738514540396
2.768505670849421, 2492.472358138934
2.7852014961389964, 2462.279753989382
2.8037524131274134, 2440.6021523043
2.8260135135135136, 2429.3097749630533
2.8389991554054057, 2420.7631964696666
2.877956081081081, 2449.985495563974
2.896506998069498, 2473.799084038467
