x,y
0.006274131274131234, 51.02564332949987
0.013076134169884124, 88.49454864248764
0.017404681467181438, 126.65023258440851
0.030390323359073323, 158.3130955803831
0.039047417953667896, 168.17665761316084
0.05883506274131273, 134.74027432637877
0.060071790540540515, 118.38126001191222
0.12314490830115832, 270.90663635710325
0.13427545849420852, 296.09904476094744
0.1491161920849421, 320.60204320011644
0.16581201737451734, 345.61223160375584
0.18436293436293438, 366.1886192803763
0.2066240347490348, 380.1123323646616
0.22331986003861004, 404.2706258214921
0.23445041023166024, 433.5521299700172
0.2511462355212355, 459.4142133204655
0.2715522442084942, 481.8608228764497
0.2863929777992278, 507.04533727306534
0.297523527992278, 535.6453254641442
0.3086540781853282, 562.8822817403297
0.32534990347490345, 588.403607112054
0.34761100386100385, 600.2827723239984
0.3624517374517374, 624.785770763167
0.36987210424710426, 653.3936529614753
0.38471283783783783, 683.6895370389416
0.40511884652509655, 684.3957875523733
0.4218146718146718, 712.063888190055
0.44036558880308885, 738.7739194836968
0.4589165057915058, 736.0083856177639
0.470047055984556, 769.7197434896939
0.48488778957528955, 800.3563855458842
0.5015836148648649, 793.505702938885
0.5108590733590734, 822.791154091025
0.525699806949807, 856.494617955726
0.5423956322393823, 868.3856241785138
0.5535261824324325, 895.6225804546993
0.5702220077220077, 912.6249563583387
0.5906280164092664, 928.9379222973016
0.6110340250965252, 945.2508882362654
0.6258747586872588, 960.5534212499024
0.6332951254826256, 984.0499337673587
0.648135859073359, 1008.5529322065274
0.6703969594594594, 1010.8908740142167
0.6889478764478765, 1027.3781659461565
0.7019335183397684, 1054.7815542080887
0.7112089768339769, 1086.1115532325693
0.7204844353281854, 1116.078520342156
0.7631515444015444, 1190.7841155888088
0.79097791988417, 1252.9132416516118
0.8076737451737452, 1262.7597000020598
0.8225144787644789, 1291.3517941859095
0.8373552123552124, 1314.832518688908
0.8633264961389961, 1395.536901595751
0.8855875965250966, 1449.6700561693979
0.8930079633204633, 1484.411581984727
0.9004283301158302, 1523.2422035447369
0.907848696911197, 1548.783263934534
0.9226894305019306, 1577.0346001396604
0.9356750723938225, 1570.1918115398903
0.9579361727799229, 1612.3984368582178
0.9672116312741315, 1648.8398055635496
0.9746319980694982, 1688.6927010597296
0.9839074565637067, 1721.3857319991039
1.0098787403474905, 1747.9095962889257
1.024719473938224, 1728.6592702600094
1.0358500241312742, 1749.8988861106625
1.0488356660231661, 1814.274515064084
1.0525458494208495, 1852.0907566951528
1.0636763996138996, 1874.5571012692103
1.061821307915058, 1907.2738142302717
1.0840824083011584, 1842.6187374209396
1.1048594353281855, 1873.6516586400312
1.1193291505791507, 1868.3050475437528
1.1248944256756757, 1888.7386852563134
1.1335515202702704, 1993.6737233529207
1.14777388996139, 2036.9197262897483
1.1441873793436295, 2080.067317269786
1.1619962596525097, 1984.7534951840225
1.1712717181467183, 2055.2706617616946
1.1749819015444016, 2088.9978076480825
1.186112451737452, 2119.301585732778
1.1990980936293438, 2095.0801402181146
1.2306346525096525, 2144.0821900928377
1.2380550193050195, 2174.7346201634855
1.252895752895753, 2198.896860623931
1.2751568532818534, 2215.5466375380033
1.2918526785714286, 2227.778401739515
1.308548503861004, 2265.567014345282
1.3122586872586874, 2291.1159687423083
1.321534145752896, 2320.4014198944483
1.3233892374517375, 2346.2950792738125
1.3437952461389961, 2315.583444148946
1.3567808880308883, 2358.491320442793
1.364201254826255, 2394.2551201942924
1.3716216216216217, 2420.81845452026
1.3790419884169884, 2448.4040627823974
1.3864623552123554, 2472.9228492360244
1.3938827220077221, 2495.397087817311
1.4031581805019306, 2521.956475139664
1.4179989140926643, 2551.911601238407
1.4244917350386102, 2562.802042044905
1.4445885617760619, 2538.9062243284425
1.4538640202702704, 2577.732898884838
1.46808638996139, 2611.7784363961337
1.4903474903474905, 2576.6330005442483
1.5051882239382242, 2589.209469728098
1.5088984073359075, 2618.847519869805
1.5126085907335909, 2649.5078439476824
1.524975868725869, 2676.0606529306774
1.5218840492277994, 2710.483787121099
1.5348696911196913, 2635.148644797925
1.5441451496138998, 2611.616609247937
1.5460002413127414, 2587.0780877762377
1.5404349662162165, 2562.5553543189963
1.5664062500000002, 2618.52070797052
1.584957166988417, 2590.266477296077
1.5979428088803092, 2620.702611568647
1.6127835424710426, 2640.094240326965
1.6350446428571428, 2655.04022734742
1.648030284749035, 2646.15289087531
1.6517404681467185, 2586.8531085702084
1.6554506515444016, 2559.2438182863834
1.6591608349420852, 2525.5008843855376
1.666581201737452, 2492.090814456186
1.6814219353281854, 2478.837828852801
1.6944075772200775, 2521.3367955721806
1.7111034025096528, 2542.769025199224
1.703683035714286, 2574.475305234959
1.7315094111969112, 2521.598613478613
1.7482052364864868, 2531.445071829061
1.7593357866795367, 2562.771123849927
1.8057130791505793, 2526.552103014882
1.8224089044401546, 2535.3762874291597
1.8279741795366795, 2583.411321418316
1.831684362934363, 2621.227563049385
1.8353945463320467, 2662.1106264889645
1.8446700048262552, 2702.9818489177005
1.8461540781853283, 2738.1449147190638
1.8650760135135136, 2686.5820488992167
1.8817718388030888, 2732.2080950156223
1.8854820222007724, 2756.7347754764783
1.8817718388030888, 2561.82910565392
1.898467664092664, 2719.2237687916017
1.9114533059845562, 2687.3011929577897
1.9225838561776065, 2676.2369524254636
1.931859314671815, 2642.4821775137743
1.9392796814671818, 2600.5531581163373
1.9541204150579152, 2575.305491661889
1.9689611486486487, 2597.423184249994
1.9838018822393826, 2622.9484566253327
1.9831835183397688, 2645.439798888949
1.998642615830116, 2600.426854000672
2.0134833494208495, 2574.497671588777
2.0338893581081083, 2561.9143609319954
2.054295366795367, 2549.194747083725
2.0747013754826256, 2558.965159831199
2.091397200772201, 2605.3408735007956
2.0988175675675675, 2640.082399316125
2.1136583011583014, 2666.9707036063573
2.128499034749035, 2656.3756302370157
2.13406430984556, 2632.851488694257
2.141484676640927, 2591.2632272755436
2.1585515202702705, 2558.3778456933533
2.171166143822394, 2585.7479475581363
2.184151785714286, 2620.988769330707
2.186006877413128, 2651.1419034441137
2.1971374276061777, 2577.514498018171
2.2073404319498073, 2543.246612636589
2.206412886100386, 2528.425614063928
2.2231087113899615, 2565.191952733525
2.275051278957529, 2545.31747386636
2.2917471042471043, 2529.947841791276
2.30844292953668, 2549.3355235459794
2.356675313706564, 2547.529111558384
2.362240588803089, 2528.0940657603064
2.373989502895753, 2585.9979244537262
2.3715160472972974, 2556.6980009549998
2.3857384169884175, 2619.7079666577847
2.3851200530888033, 2647.992194559699
2.393777147683398, 2587.3188549967317
2.398724058880309, 2538.920696675036
2.4030526061776065, 2500.405835404191
2.41789333976834, 2474.4766529922954
2.4327340733590734, 2499.320409410188
2.44015444015444, 2534.0619352255167
2.4716909990347493, 2592.6052085044953
2.4883868243243246, 2613.355922174092
2.5013724662162167, 2585.0453809147475
2.5755761341698844, 2600.5623677914423
2.5885617760617765, 2619.617185574651
2.6052576013513518, 2548.7040029676523
2.621953426640927, 2526.1784533393766
2.644214527027027, 2523.7457834449383
2.6590552606177607, 2548.930297841554
2.6738959942084946, 2602.0569664934887
2.6891077461389963, 2632.89727393619
2.686881636100386, 2660.2989518298887
2.70172236969112, 2596.8863917584194
2.707287644787645, 2558.0281411731075
2.714708011583012, 2524.2773132650323
2.7221283783783785, 2486.4373896122765
2.7295487451737452, 2445.5306441510097
2.733258928571429, 2415.8768059948443
2.7425343870656373, 2388.9371906576225
2.746244570463321, 2365.246617129117
2.746244570463321, 2343.2677275014576
2.7655375241312745, 2413.968035046845
2.7660322152509655, 2444.089987831697
2.768505670849421, 2468.6192996282957
2.7796362210424714, 2390.2212825002252
2.7814913127413132, 2360.5713913476748
2.792621862934363, 2328.5164593259874
2.813027871621622, 2365.2067523926107
2.8334338803088808, 2373.0689204592336
2.8482746138996142, 2369.629764643083
2.855694980694981, 2404.371290458412
2.8631153474903477, 2452.402377443954
2.877956081081081, 2485.7650833299313
2.892796814671815, 2514.6979354925043
2.9065244932432437, 2540.838940431714
