x,y
0.006274131274131234, 24.446520989074543
0.013694498069498018, 51.00985531504148
0.021114864864864857, 78.59546357717954
0.02853523166023164, 106.1810718393167
0.04337596525096521, 134.43240804444304
0.06563706563706562, 133.02201208617544
0.08789816602316602, 147.62724112790647
0.11015926640926643, 167.34383985048999
0.13242036679536673, 186.03816463690237
0.1472611003861004, 195.8885699909647
0.1936383928571429, 238.7254002197501
0.24558096042471045, 332.66408624620226
0.30123371138996136, 386.52173996755346
0.3179295366795367, 414.8032049669373
0.3309151785714286, 439.4805293990821
0.3550313706563707, 473.50501622443426
0.37172719594594594, 499.36709957488165
0.38100265444015446, 517.4075374291497
0.3995535714285714, 564.903805424919
0.4106841216216216, 579.7030954776997
0.4589165057915058, 644.5148683305301
0.47375723938223946, 672.0846885782094
0.4923081563706564, 693.3425922122769
0.5052937982625483, 704.219218506124
0.5535261824324325, 753.1857453483162
0.6026861124517375, 837.4187494865732
0.6203094835907337, 860.1779617288307
0.6388604005791507, 883.8552470118343
0.6574113175675675, 907.5325322948379
0.6759622345559846, 926.7118122586921
0.6949806949806949, 938.9386346833207
0.7104247104247106, 972.9483282674823
0.7142857142857142, 960.1741559188422
0.7335907335907337, 998.4309537501083
0.7594413610038611, 1012.4052077343358
0.7779922779922781, 1030.255531581169
0.79097791988417, 1059.3627097367182
0.8021084700772201, 1089.3257298426906
0.8113839285714286, 1115.5443591863202
0.8185328185328187, 1134.420438675764
0.8455598455598456, 1185.426764150175
0.8571428571428572, 1210.9340343382962
0.8725868725868726, 1244.9437279224578
0.8985732384169884, 1269.7222143781385
0.9152690637065637, 1294.7324027817779
0.9282547055984556, 1321.4542750862634
0.9393852557915059, 1349.3727473198953
0.950515805984556, 1375.2466716811866
0.9597912644787645, 1399.4207531524758
0.9672116312741315, 1423.9395396061027
0.9746319980694982, 1449.4805999958999
0.9801972731660233, 1467.86968983612
1.0061685569498071, 1557.0930222110483
1.0692416747104247, 1689.1729198328349
1.0822273166023166, 1719.1319929351926
1.0989231418918919, 1740.76867734947
1.1156189671814674, 1763.0187261254498
1.147155526061776, 1804.8648584469813
1.1824022683397684, 1877.8824518144752
1.197243001930502, 1897.274080572793
1.210228643822394, 1921.2698890474912
1.221359194015444, 1945.780781493889
1.239910111003861, 2013.2113912449777
1.2491855694980696, 2043.8598743120112
1.2566059362934363, 2068.3786607656384
1.27144666988417, 2093.5631751622536
1.2918526785714286, 2109.1946251437703
1.3066934121621623, 2132.3345916680455
1.3178239623552124, 2160.934579859124
1.3345197876447878, 2186.796663209572
1.3493605212355213, 2202.0991962232088
1.382752171814672, 2227.925756541126
1.3994479971042473, 2251.4025340405096
1.4087234555984558, 2276.5988894479688
1.4161438223938225, 2305.206771646277
1.425419280888031, 2333.1291908835233
1.4365498310810811, 2358.321599287368
1.4458252895752897, 2375.680521184189
1.4699414816602319, 2452.299755349966
1.4792169401544404, 2476.8145947999783
1.4903474903474905, 2501.836624214461
1.5070433156370657, 2526.6423578308663
1.5255942326254828, 2551.137462262806
1.5460002413127414, 2571.7439787336843
1.5682613416988418, 2574.7634364988203
1.5886673503861006, 2574.7200194590605
